SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
137,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,06-07-2019 06:00,0.5
138,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,07-07-2019 00:00,0.5
139,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,08-07-2019 19:00,0.5
140,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,09-07-2019 04:00,0.5
141,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,10-07-2019 08:00,1.5
142,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,10-07-2019 09:00,0.5
143,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,15-07-2019 15:00,1.5
144,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,15-07-2019 16:00,0.5
145,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,17-07-2019 13:00,1
146,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,19-07-2019 09:00,0.5
147,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,19-07-2019 12:00,1
148,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,19-07-2019 13:00,1
149,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,19-07-2019 14:00,0.5
150,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,28-07-2019 05:00,1.5
151,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,28-07-2019 06:00,2.5
152,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,28-07-2019 07:00,0.5
153,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,28-07-2019 12:00,1.5
154,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,28-07-2019 13:00,2.5
155,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,28-07-2019 14:00,4
156,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,28-07-2019 15:00,2.5
157,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,28-07-2019 16:00,0.5
158,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,28-07-2019 18:00,0.5
159,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,28-07-2019 19:00,0.5
160,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,28-07-2019 20:00,0.5
161,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,28-07-2019 21:00,0.5
162,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,28-07-2019 22:00,0.5
163,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,28-07-2019 23:00,1.5
164,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,29-07-2019 00:00,1
165,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,29-07-2019 01:00,0.5
166,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,29-07-2019 02:00,0.5
167,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,29-07-2019 03:00,0.5
168,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,29-07-2019 04:00,1
169,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,29-07-2019 06:00,0.5
170,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,29-07-2019 10:00,1
171,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,29-07-2019 23:00,0.5
172,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,30-07-2019 00:00,0.5
173,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,01-08-2019 19:00,0.5
174,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,02-08-2019 02:00,2.5
175,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,02-08-2019 03:00,3.5
176,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,02-08-2019 04:00,0.5
177,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,03-08-2019 10:00,1
178,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,03-08-2019 11:00,1
179,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,03-08-2019 12:00,2
180,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,03-08-2019 13:00,1.5
181,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,03-08-2019 14:00,1
182,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,03-08-2019 15:00,0.5
183,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,03-08-2019 20:00,1.5
184,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,03-08-2019 21:00,1.5
185,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,03-08-2019 23:00,0.5
186,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,06-08-2019 07:00,1
187,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,06-08-2019 09:00,1
188,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,06-08-2019 11:00,1
189,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,06-08-2019 13:00,1
190,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,06-08-2019 15:00,0.5
191,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,06-08-2019 17:00,4
192,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,06-08-2019 18:00,3.5
193,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,06-08-2019 19:00,0.5
194,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,06-08-2019 20:00,0.5
195,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,06-08-2019 21:00,3
196,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,06-08-2019 22:00,2
197,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,07-08-2019 01:00,0.5
198,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,07-08-2019 04:00,4
199,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,07-08-2019 06:00,0.5
200,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,07-08-2019 07:00,1
201,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,07-08-2019 09:00,0.5
202,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,07-08-2019 11:00,0.5
203,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,07-08-2019 12:00,1.5
204,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,07-08-2019 13:00,1
205,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,08-08-2019 00:00,0.5
206,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,08-08-2019 01:00,0.5
207,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,08-08-2019 02:00,0.5
208,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,08-08-2019 03:00,0.5
209,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,09-08-2019 10:00,0.5
210,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,15-08-2019 07:00,0.5
211,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,15-08-2019 08:00,2
212,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,15-08-2019 09:00,0.5
213,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,18-08-2019 16:00,1
214,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,09-09-2019 07:00,0.5
215,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,09-09-2019 08:00,14
216,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,09-09-2019 09:00,2.5
217,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,09-09-2019 10:00,1.5
218,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,09-09-2019 12:00,0.5
219,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,10-09-2019 08:00,5.5
220,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,10-09-2019 09:00,3.5
221,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,10-09-2019 12:00,0.5
222,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,12-09-2019 09:00,1
223,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,13-09-2019 09:00,1
224,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,13-09-2019 10:00,1
225,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,13-09-2019 12:00,0.5
226,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,13-09-2019 13:00,0.5
227,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,17-09-2019 13:00,6
228,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,17-09-2019 14:00,12
229,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,17-09-2019 23:00,0.5
230,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,18-09-2019 06:00,2
231,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,18-09-2019 07:00,1.5
232,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,18-09-2019 08:00,0.5
233,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,18-09-2019 19:00,0.5
234,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,18-09-2019 21:00,0.5
235,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,18-09-2019 23:00,1
236,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,19-09-2019 00:00,0.5
237,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,19-09-2019 01:00,1
238,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,19-09-2019 02:00,1.5
239,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,19-09-2019 05:00,2.5
240,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,19-09-2019 08:00,0.5
241,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,20-09-2019 00:00,6.5
242,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,20-09-2019 01:00,0.5
243,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,20-09-2019 03:00,0.5
244,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,20-09-2019 05:00,2
245,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,20-09-2019 06:00,8.5
246,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,20-09-2019 07:00,1.5
247,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,21-09-2019 13:00,1
248,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,21-09-2019 14:00,15.5
249,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,21-09-2019 15:00,4
250,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,22-09-2019 13:00,5
251,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,23-09-2019 15:00,3.5
252,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,23-09-2019 19:00,0.5
253,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,24-09-2019 00:00,1.5
254,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,24-09-2019 01:00,1
255,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,24-09-2019 13:00,12.5
256,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,24-09-2019 15:00,5.5
257,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,24-09-2019 16:00,10
258,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,24-09-2019 17:00,3
259,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,24-09-2019 18:00,0.5
260,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,24-09-2019 19:00,0.5
261,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,25-09-2019 03:00,0.5
262,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,25-09-2019 05:00,0.5
263,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,25-09-2019 06:00,31.5
264,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,25-09-2019 07:00,0.5
265,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,25-09-2019 08:00,0.5
266,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,25-09-2019 10:00,0.5
267,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,26-09-2019 03:00,0.5
268,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,26-09-2019 04:00,1
269,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,26-09-2019 05:00,2.5
270,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,26-09-2019 06:00,2.5
271,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,26-09-2019 07:00,4.5
272,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,26-09-2019 08:00,18
273,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,26-09-2019 09:00,1
274,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,26-09-2019 10:00,6
275,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,26-09-2019 11:00,0.5
276,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,26-09-2019 13:00,9
277,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,26-09-2019 14:00,0.5
278,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,26-09-2019 15:00,2.5
279,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,27-09-2019 20:00,1.5
280,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,27-09-2019 21:00,0.5
281,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,29-09-2019 13:00,3
282,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,01-10-2019 17:00,9
283,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,01-10-2019 18:00,1.5
284,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,01-10-2019 20:00,0.5
285,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,02-10-2019 14:00,9.5
286,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,02-10-2019 15:00,8
287,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,04-10-2019 15:00,2.5
288,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,04-10-2019 16:00,1
289,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,07-10-2019 00:00,1.5
290,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,07-10-2019 16:00,17.5
291,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,07-10-2019 17:00,0.5
292,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,11-10-2019 17:00,1.5
293,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,12-10-2019 17:00,0.5
294,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,13-10-2019 18:00,0.5
295,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,13-10-2019 21:00,0.5
296,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,16-10-2019 10:00,2
297,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,17-10-2019 11:00,7.5
298,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,17-10-2019 12:00,4.5
299,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,17-10-2019 15:00,0.5
300,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,19-10-2019 01:00,2
301,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,19-10-2019 02:00,1
302,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,19-10-2019 03:00,3
303,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,19-10-2019 04:00,1
304,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,19-10-2019 05:00,0.5
305,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,19-10-2019 07:00,0.5
306,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,19-10-2019 09:00,0.5
307,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,19-10-2019 10:00,7
308,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,19-10-2019 11:00,2.5
309,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,19-10-2019 12:00,0.5
310,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,20-10-2019 04:00,1
311,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,20-10-2019 06:00,1
312,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,20-10-2019 07:00,0.5
313,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,22-10-2019 03:00,15.5
314,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,22-10-2019 06:00,33.5
315,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,22-10-2019 07:00,2
316,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,22-10-2019 09:00,1
317,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,22-10-2019 11:00,5
318,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,22-10-2019 12:00,6
319,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,22-10-2019 13:00,6
320,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,22-10-2019 14:00,3
321,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,22-10-2019 15:00,0.5
322,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,22-10-2019 17:30,96.5
323,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,23-10-2019 01:00,1.5
324,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,23-10-2019 08:00,16
325,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,23-10-2019 09:00,1
326,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,23-10-2019 10:00,0.5
327,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,23-10-2019 11:00,0.5
328,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,23-10-2019 16:00,1
329,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,23-10-2019 17:00,1.5
330,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,23-10-2019 18:00,5
331,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,23-10-2019 19:00,17.5
332,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,23-10-2019 20:00,17
333,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,23-10-2019 21:00,3
334,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,23-10-2019 22:00,1.5
335,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,23-10-2019 23:00,0.5
336,Anakapali,CWC,33,Tamil Nadu,568,Chennai,CHENNAI,-,-,-,-,-,-,-,-,,,24-10-2019 00:00,1
